52.02,;;;;;
53.04,;;;;;
54.06,;;;;;
55.06,;;;;;
56.06,;;;;;
57.06,;;;;;
58.04,;;;;;
59.02,;;;;;
60.03,;;;;;
60.35,;;;;;
60.6,;;;;;
60.93,;;;;;
61.13,;;;;;
61.33,;;;;;
61.42,;;;;;
61.41,;;;;;
61.43,;;;;;
61.33,;;;;;
61.33,;;;;;
61.23,;;;;;
61.15,;;;;;
61.05,;;;;;
60.94,;;;;;
60.83,;;;;;
60.73,;;;;;
60.61,;;;;;
60.51,;;;;;
60.41,;;;;;
60.32,;;;;;
60.22,;;;;;
60.16,;;;;;
60.05,;;;;;
59.94,;;;;;
59.83,;;;;;
59.72,;;;;;
59.53,;;;;;
59.35,;;;;;
59.14,;;;;;
58.93,;;;;;
58.72,;;;;;
58.42,;;;;;
58.03,;;;;;
57.64,;;;;;
57.23,;;;;;
57.04,;;;;;
56.84,;;;;;
56.63,;;;;;
56.42,;;;;;
56.21,;;;;;
55.01,;;;;;
54.82,;;;;;
54.63,;;;;;
54.44,;;;;;
54.25,;;;;;
54.05,;;;;;
54.15,;;;;;
54.25,;;;;;
54.35,;;;;;
54.44,;;;;;
54.53,;;;;;
54.65,;;;;;
54.76,;;;;;
54.87,;;;;;
54.98,;;;;;
55.01,;;;;;
55,;;;;;
55,;;;;;
55,;;;;;
55,;;;;;
55,;;;;;
54.95,;;;;;
55.93,;;;;;
55.91,;;;;;
55.87,;;;;;
55.82,;;;;;
55.81,;;;;;
55.79,;;;;;
55.77,;;;;;
55.74,;;;;;
55.69,;;;;;
55.6,;;;;;
55.5,;;;;;
55.4,;;;;;
55.25,;;;;;
68,;;;;;
68.66666666666667,;;;;;
48.5,;;;;;
59.33333333333334,;;;;;
67,;;;;;
64.81818181818181,;;;;;
67,;;;;;
